Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
14233410.0,Новостройка,Братиславская,13.0,Москва,3.0,85.23,49.7,15.3,11.0,16,Косметический
6749860.0,Новостройка,Зябликово,9.0,Московская Область,1.0,33.8,15.7,9.2,2.0,14,Косметический
6769830.0,Новостройка,Зябликово,9.0,Московская Область,1.0,33.9,14.9,8.9,2.0,14,Косметический
9985500.0,Новостройка,Зябликово,9.0,Московская Область,2.0,63.0,32.8,12.0,6.0,14,Косметический
6530160.0,Новостройка,Зябликово,9.0,Московская Область,1.0,33.8,15.7,9.2,7.0,14,Косметический
8130750.0,Новостройка,Зябликово,9.0,Московская Область,2.0,55.5,27.7,11.3,1.0,14,Косметический
6683490.0,Новостройка,Зябликово,9.0,Московская Область,1.0,38.7,17.7,12.3,1.0,14,Косметический
6888000.0,Новостройка,Зябликово,9.0,Московская Область,2.0,42.0,22.9,5.7,1.0,14,Косметический
8162400.0,Новостройка,Зябликово,9.0,Московская Область,2.0,53.7,32.3,7.3,2.0,14,Косметический
6735850.0,Новостройка,Зябликово,9.0,Московская Область,2.0,40.7,22.9,5.7,4.0,14,Косметический
9255150.0,Новостройка,Зябликово,9.0,Московская Область,2.0,65.5,34.7,12.3,5.0,14,Косметический
9255150.0,Новостройка,Зябликово,9.0,Московская Область,2.0,65.5,38.3,12.3,5.0,14,Косметический
6448440.0,Новостройка,Зябликово,9.0,Московская Область,1.0,32.7,16.2,8.5,7.0,14,Косметический
7973400.0,Новостройка,Зябликово,9.0,Московская Область,2.0,54.8,27.7,10.9,8.0,14,Косметический
6796900.0,Новостройка,Зябликово,9.0,Московская Область,2.0,40.7,22.9,5.7,8.0,14,Косметический
9333750.0,Новостройка,Зябликово,9.0,Московская Область,2.0,65.5,34.7,12.3,9.0,14,Косметический
6464790.0,Новостройка,Зябликово,9.0,Московская Область,1.0,32.7,16.2,8.5,9.0,14,Косметический
8296650.0,Новостройка,Зябликово,9.0,Московская Область,2.0,53.7,32.3,7.3,10.0,14,Косметический
6817250.0,Новостройка,Зябликово,9.0,Московская Область,2.0,40.7,22.9,5.7,10.0,14,Косметический
6569700.0,Новостройка,Зябликово,9.0,Московская Область,1.0,35.9,14.6,8.5,5.0,14,Косметический
6886430.0,Новостройка,Зябликово,9.0,Московская Область,1.0,37.9,16.3,9.1,6.0,14,Косметический
8001000.0,Новостройка,Зябликово,9.0,Московская Область,2.0,50.8,28.1,10.4,5.0,14,Косметический
8467200.0,Новостройка,Зябликово,9.0,Московская Область,2.0,57.6,29.9,10.5,8.0,14,Косметический
5831860.0,Новостройка,Зябликово,9.0,Московская Область,1.0,29.8,13.1,5.8,9.0,14,Косметический
7951500.0,Новостройка,Зябликово,9.0,Московская Область,2.0,51.3,26.8,10.4,11.0,14,Косметический
10530625.0,Новостройка,Зябликово,9.0,Московская Область,3.0,72.5,42.1,11.1,14.0,14,Косметический
7107720.0,Новостройка,Зябликово,9.0,Московская Область,1.0,36.6,16.1,8.5,5.0,14,Косметический
7107720.0,Новостройка,Зябликово,9.0,Московская Область,1.0,36.6,16.1,8.5,5.0,14,Косметический
7144320.0,Новостройка,Зябликово,9.0,Московская Область,1.0,36.6,16.1,8.5,14.0,14,Косметический
7974400.0,Новостройка,Зябликово,9.0,Московская Область,2.0,44.8,23.8,7.1,14.0,14,Косметический
8085000.0,Новостройка,Зябликово,9.0,Московская Область,2.0,58.8,30.7,11.2,3.0,14,Косметический
6980000.0,Новостройка,Зябликово,9.0,Московская Область,1.0,34.9,14.8,7.6,5.0,14,Косметический
7004430.0,Новостройка,Зябликово,9.0,Московская Область,1.0,34.9,14.8,7.6,7.0,14,Косметический
8999900.0,Новостройка,Зябликово,9.0,Московская Область,2.0,55.9,28.3,12.1,3.0,14,Косметический
9623280.0,Новостройка,Зябликово,9.0,Московская Область,2.0,60.6,31.9,11.4,5.0,14,Косметический
9158950.0,Новостройка,Зябликово,9.0,Московская Область,2.0,58.9,31.3,11.1,6.0,14,Косметический
9055800.0,Новостройка,Зябликово,9.0,Московская Область,2.0,55.9,28.3,12.1,6.0,14,Косметический
11203950.0,Новостройка,Зябликово,9.0,Московская Область,3.0,67.8,40.4,7.3,7.0,14,Косметический
7834610.0,Новостройка,Зябликово,9.0,Московская Область,1.0,41.3,17.7,10.4,7.0,14,Косметический
9276750.0,Новостройка,Зябликово,9.0,Московская Область,2.0,58.9,31.3,11.1,9.0,14,Косметический
11271750.0,Новостройка,Зябликово,9.0,Московская Область,3.0,67.8,40.4,7.3,10.0,14,Косметический
7875910.0,Новостройка,Зябликово,9.0,Московская Область,1.0,41.3,17.7,10.4,10.0,14,Косметический
7714000.0,Новостройка,Котельники,9.0,Московская Область,2.0,58.0,30.6,9.5,22.0,17,Косметический
19200000.0,Новостройка,Варшавская,6.0,Москва,4.0,88.52,60.0,6.0,6.0,15,В Европейском Стиле
8531985.0,Новостройка,Зябликово,9.0,Московская Область,1.0,41.5,17.8,11.6,4.0,14,Косметический
9405760.0,Новостройка,Зябликово,9.0,Московская Область,2.0,53.2,28.5,11.2,5.0,14,Косметический
12558121.0,Новостройка,Зябликово,9.0,Московская Область,3.0,76.1,44.0,15.0,6.0,14,Косметический
8096010.0,Новостройка,Зябликово,9.0,Московская Область,1.0,39.0,13.2,15.4,7.0,14,Косметический
8594235.0,Новостройка,Зябликово,9.0,Московская Область,1.0,41.5,17.8,11.6,12.0,14,Косметический
7396056.0,Новостройка,Зябликово,9.0,Московская Область,1.0,35.3,14.7,8.0,4.0,14,Косметический
7437960.0,Новостройка,Зябликово,9.0,Московская Область,1.0,35.5,13.5,8.0,5.0,14,Косметический
12657360.0,Новостройка,Зябликово,9.0,Московская Область,3.0,76.0,40.7,15.3,5.0,14,Косметический
11552258.0,Новостройка,Зябликово,9.0,Московская Область,2.0,60.2,33.8,11.7,4.0,14,Косметический
13730688.0,Новостройка,Зябликово,9.0,Московская Область,3.0,86.4,52.2,13.0,14.0,14,Косметический
10711284.0,Новостройка,Зябликово,9.0,Московская Область,2.0,59.1,29.8,11.6,14.0,14,Косметический
6490000.0,Новостройка,Домодедовская,10.0,Московская Область,2.0,41.3,27.1,5.0,15.0,15,Косметический
19952863.0,Новостройка,Каширская,4.0,Москва,3.0,74.35,48.0,6.0,9.0,10,В Европейском Стиле
6583436.0,Новостройка,Красногвардейская,16.0,Московская Область,2.0,52.74,25.5,13.2,12.0,20,Косметический
7240918.0,Новостройка,Красногвардейская,16.0,Московская Область,3.0,51.1,33.1,6.4,14.0,20,Косметический
9253167.0,Новостройка,Красногвардейская,16.0,Московская Область,3.0,62.11,35.2,5.7,9.0,20,Косметический
7674174.0,Новостройка,Красногвардейская,16.0,Московская Область,3.0,61.04,35.4,5.8,10.0,20,Косметический
5728144.0,Новостройка,Жулебино,14.0,Московская Область,2.0,40.35,27.0,3.6,12.0,14,Косметический
5456602.0,Новостройка,Жулебино,14.0,Московская Область,1.0,33.43,15.9,10.4,15.0,14,Косметический
6848477.0,Новостройка,Жулебино,14.0,Московская Область,2.0,46.23,30.4,4.9,8.0,14,Косметический
4871161.0,Новостройка,Красногвардейская,12.0,Московская Область,0.0,26.42,17.4,8.8,5.0,20,Косметический
9625432.0,Новостройка,Красногвардейская,11.0,Московская Область,4.0,75.86,50.2,5.0,10.0,20,Косметический
5641922.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,39.84,26.3,5.0,14.0,20,Косметический
6170902.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,44.44,27.3,5.0,15.0,20,Косметический
8100000.0,Новостройка,Зябликово,8.0,Московская Область,1.0,40.7,17.1,10.0,10.0,14,Косметический
12002110.0,Новостройка,Депо,19.0,Москва,2.0,66.31,35.7,12.1,11.0,11,Косметический
10246000.0,Новостройка,Депо,19.0,Москва,2.0,54.5,29.7,11.1,13.0,11,Косметический
11156840.0,Новостройка,Депо,19.0,Москва,2.0,61.64,33.3,11.7,13.0,11,Косметический
10499800.0,Новостройка,Депо,19.0,Москва,2.0,55.85,30.4,11.3,13.0,11,Косметический
12002110.0,Новостройка,Депо,19.0,Москва,2.0,66.31,35.7,12.1,13.0,11,Косметический
15338700.0,Новостройка,Депо,19.0,Москва,3.0,89.7,47.5,14.1,3.0,11,Косметический
15338700.0,Новостройка,Депо,19.0,Москва,3.0,89.7,47.5,14.1,7.0,11,Косметический
14644080.0,Новостройка,Депо,19.0,Москва,3.0,85.14,45.2,13.7,11.0,11,Косметический
12682670.0,Новостройка,Депо,19.0,Москва,2.0,70.07,37.6,12.4,13.0,11,Косметический
11321750.0,Новостройка,Депо,19.0,Москва,2.0,63.25,34.1,11.9,7.0,11,Косметический
11393350.0,Новостройка,Депо,19.0,Москва,2.0,63.65,34.3,11.9,9.0,11,Косметический
12028800.0,Новостройка,Депо,19.0,Москва,2.0,67.2,36.1,12.2,9.0,11,Косметический
10827710.0,Новостройка,Депо,19.0,Москва,2.0,60.49,32.7,11.6,9.0,11,Косметический
11171390.0,Новостройка,Депо,19.0,Москва,2.0,62.41,33.7,11.8,7.0,11,Косметический
10791910.0,Новостройка,Депо,19.0,Москва,2.0,60.29,32.6,11.6,3.0,11,Косметический
11871260.0,Новостройка,Депо,19.0,Москва,3.0,68.62,36.8,12.3,3.0,11,Косметический
11448250.0,Новостройка,Депо,19.0,Москва,2.0,63.25,34.1,11.9,11.0,11,Косметический
14198800.0,Новостройка,Депо,13.0,Москва,3.0,77.0,36.2,22.3,14.0,11,Косметический
10813320.0,Новостройка,Братиславская,3.0,Москва,2.0,58.8,31.9,11.5,18.0,16,Косметический
10758700.0,Новостройка,Депо,13.0,Москва,2.0,54.2,20.9,21.0,8.0,11,Косметический
10735320.0,Новостройка,Депо,13.0,Москва,2.0,54.8,22.7,19.8,12.0,11,Косметический
10216050.0,Новостройка,Депо,13.0,Москва,2.0,50.7,20.2,17.9,5.0,11,Косметический
8813780.0,Новостройка,Депо,13.0,Москва,1.0,39.4,11.2,19.6,8.0,11,Косметический
7917440.0,Новостройка,Депо,13.0,Москва,1.0,35.6,10.1,17.0,6.0,11,Косметический
7732620.0,Новостройка,Братиславская,3.0,Москва,1.0,35.7,10.1,17.0,14.0,16,Косметический
7811180.0,Новостройка,Депо,13.0,Москва,1.0,33.8,9.7,15.7,8.0,11,Косметический
7449600.0,Новостройка,Братиславская,3.0,Москва,1.0,32.0,9.1,15.9,8.0,16,Косметический
6095280.0,Новостройка,Депо,13.0,Москва,0.0,23.3,11.1,6.0,5.0,11,Косметический
5981300.0,Новостройка,Депо,13.0,Москва,0.0,21.5,10.2,5.6,13.0,11,Косметический
5309150.0,Новостройка,Братиславская,3.0,Москва,0.0,19.7,12.1,8.3,12.0,16,Косметический
10611386.0,Новостройка,Жулебино,14.0,Московская Область,4.0,79.39,56.2,7.7,12.0,14,Косметический
5789378.0,Новостройка,Жулебино,14.0,Московская Область,2.0,37.53,24.8,4.5,15.0,14,Косметический
5621801.0,Новостройка,Жулебино,14.0,Московская Область,1.0,36.36,14.6,11.3,15.0,14,Косметический
5685725.0,Новостройка,Жулебино,14.0,Московская Область,2.0,37.02,25.0,3.3,15.0,14,Косметический
5970882.0,Новостройка,Жулебино,14.0,Московская Область,2.0,36.36,25.0,3.3,15.0,14,Косметический
5731772.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,40.74,27.3,5.0,11.0,20,Косметический
5356872.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,42.32,28.0,6.1,8.0,20,Косметический
10791910.0,Новостройка,Депо,19.0,Москва,2.0,60.29,32.6,11.6,9.0,11,Косметический
11285950.0,Новостройка,Депо,19.0,Москва,2.0,63.05,34.0,11.9,3.0,11,Косметический
6200000.0,Новостройка,Домодедовская,8.0,Московская Область,1.0,34.0,13.0,10.0,5.0,15,Косметический
7200000.0,Новостройка,Домодедовская,30.0,Московская Область,1.0,39.9,11.2,15.3,7.0,15,Косметический
12937000.0,Новостройка,Аннино,7.0,Москва,2.0,76.0,40.6,12.9,16.0,22,Косметический
7200000.0,Новостройка,Котельники,20.0,Московская Область,2.0,35.6,21.2,5.8,15.0,17,Косметический
4445354.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,33.88,23.7,2.6,11.0,20,Косметический
11978580.0,Новостройка,Братиславская,13.0,Москва,2.0,66.18,32.8,14.2,25.0,16,Косметический
7991840.0,Новостройка,Братиславская,13.0,Москва,1.0,40.16,16.4,10.0,5.0,16,Косметический
8918190.0,Новостройка,Братиславская,13.0,Москва,1.0,45.27,14.2,18.3,15.0,16,Косметический
11100320.0,Новостройка,Братиславская,13.0,Москва,2.0,63.07,24.5,17.6,5.0,16,Косметический
12205600.0,Новостройка,Братиславская,13.0,Москва,2.0,69.35,28.1,21.3,7.0,16,Косметический
12620960.0,Новостройка,Братиславская,13.0,Москва,2.0,71.71,33.3,14.5,7.0,16,Косметический
14179200.0,Новостройка,Братиславская,13.0,Москва,3.0,84.4,50.7,10.0,7.0,16,Косметический
12344300.0,Новостройка,Братиславская,13.0,Москва,2.0,69.35,28.1,21.3,13.0,16,Косметический
11668800.0,Новостройка,Братиславская,13.0,Москва,2.0,66.3,35.7,10.5,7.0,16,Косметический
8956560.0,Новостройка,Депо,19.0,Москва,1.0,44.56,13.9,18.5,23.0,11,Косметический
8507440.0,Новостройка,Депо,19.0,Москва,1.0,44.08,14.0,18.5,3.0,11,Косметический
8507440.0,Новостройка,Депо,19.0,Москва,1.0,44.08,14.0,18.5,5.0,11,Косметический
8507440.0,Новостройка,Депо,19.0,Москва,1.0,44.08,14.0,18.5,7.0,11,Косметический
8471000.0,Новостройка,Депо,19.0,Москва,1.0,43.0,16.4,13.5,15.0,11,Косметический
8650260.0,Новостройка,Депо,19.0,Москва,1.0,44.82,16.3,15.4,5.0,11,Косметический
8650260.0,Новостройка,Депо,19.0,Москва,1.0,44.82,16.3,15.4,7.0,11,Косметический
8910810.0,Новостройка,Депо,19.0,Москва,1.0,46.17,14.2,18.7,7.0,11,Косметический
9280170.0,Новостройка,Депо,19.0,Москва,1.0,46.17,14.2,18.7,17.0,11,Косметический
9280170.0,Новостройка,Депо,19.0,Москва,1.0,46.17,14.2,18.7,21.0,11,Косметический
8507440.0,Новостройка,Депо,19.0,Москва,1.0,44.08,14.0,18.5,3.0,11,Косметический
8471000.0,Новостройка,Депо,19.0,Москва,1.0,43.0,16.4,13.5,13.0,11,Косметический
11096800.0,Новостройка,Депо,19.0,Москва,2.0,63.05,33.5,11.7,3.0,11,Косметический
11108980.0,Новостройка,Депо,19.0,Москва,2.0,62.41,32.7,10.7,11.0,11,Косметический
12268960.0,Новостройка,Депо,19.0,Москва,2.0,69.71,28.0,22.3,3.0,11,Косметический
15838200.0,Новостройка,Депо,19.0,Москва,4.0,83.8,49.6,11.1,5.0,11,Косметический
15838200.0,Новостройка,Депо,19.0,Москва,4.0,83.8,49.6,11.1,7.0,11,Косметический
16257200.0,Новостройка,Депо,19.0,Москва,4.0,83.8,49.6,11.1,9.0,11,Косметический
14388660.0,Новостройка,Депо,19.0,Москва,3.0,85.14,48.5,10.0,11.0,11,Косметический
13446000.0,Новостройка,Депо,19.0,Москва,3.0,81.0,52.4,9.3,5.0,11,Косметический
14654640.0,Новостройка,Депо,19.0,Москва,3.0,87.23,51.8,15.3,5.0,11,Косметический
12214500.0,Новостройка,Депо,19.0,Москва,3.0,71.85,43.5,10.2,3.0,11,Косметический
10192110.0,Новостройка,Депо,19.0,Москва,2.0,56.31,31.2,9.0,3.0,11,Косметический
12214500.0,Новостройка,Депо,19.0,Москва,3.0,71.85,43.5,10.2,5.0,11,Косметический
11202400.0,Новостройка,Депо,19.0,Москва,2.0,63.65,24.8,17.9,9.0,11,Косметический
11827200.0,Новостройка,Депо,19.0,Москва,2.0,67.2,36.1,10.5,9.0,11,Косметический
10646240.0,Новостройка,Депо,19.0,Москва,2.0,60.49,27.6,16.7,9.0,11,Косметический
12286350.0,Новостройка,Депо,19.0,Москва,3.0,71.85,43.5,10.2,11.0,11,Косметический
11329700.0,Новостройка,Депо,19.0,Москва,2.0,63.65,24.8,17.9,11.0,11,Косметический
10984160.0,Новостройка,Депо,19.0,Москва,2.0,62.41,32.7,10.7,3.0,11,Косметический
11096800.0,Новостройка,Депо,19.0,Москва,2.0,63.05,33.5,11.7,3.0,11,Косметический
11665400.0,Новостройка,Депо,19.0,Москва,3.0,68.62,42.0,10.2,5.0,11,Косметический
10611040.0,Новостройка,Депо,19.0,Москва,2.0,60.29,28.5,16.3,7.0,11,Косметический
10082500.0,Новостройка,Депо,19.0,Москва,2.0,54.5,31.0,9.0,11.0,11,Косметический
10876160.0,Новостройка,Котельники,7.0,Московская Область,3.0,92.8,47.5,21.2,11.0,17,Косметический
6632160.0,Новостройка,Котельники,7.0,Московская Область,1.0,33.7,11.6,10.7,6.0,17,Косметический
4827420.0,Новостройка,Котельники,7.0,Московская Область,0.0,23.4,11.1,6.0,8.0,17,Косметический
4743180.0,Новостройка,Котельники,7.0,Московская Область,0.0,23.4,11.1,6.0,8.0,17,Косметический
7714000.0,Новостройка,Котельники,9.0,Московская Область,2.0,58.0,30.6,9.5,21.0,17,Косметический
6552425.0,Новостройка,Красногвардейская,16.0,Московская Область,2.0,54.1,31.9,6.5,7.0,20,Косметический
6454655.0,Новостройка,Жулебино,13.0,Московская Область,1.0,38.09,11.9,12.9,5.0,14,Косметический
6411795.0,Новостройка,Жулебино,13.0,Московская Область,1.0,36.36,14.6,11.3,5.0,14,Косметический
10322704.0,Новостройка,Жулебино,14.0,Московская Область,3.0,77.01,44.4,11.8,14.0,14,Косметический
5714562.0,Новостройка,Жулебино,14.0,Московская Область,1.0,31.98,14.0,10.0,15.0,14,Косметический
5145226.0,Новостройка,Жулебино,14.0,Московская Область,0.0,26.25,12.0,4.1,10.0,14,Косметический
4287822.0,Новостройка,Жулебино,14.0,Московская Область,0.0,26.25,11.9,4.5,4.0,14,Косметический
4528657.0,Новостройка,Жулебино,13.0,Московская Область,0.0,24.57,16.0,8.7,17.0,14,Косметический
9069990.0,Новостройка,Жулебино,13.0,Московская Область,3.0,74.12,45.7,11.5,4.0,14,Косметический
7811628.0,Новостройка,Жулебино,13.0,Московская Область,2.0,57.06,29.8,12.1,4.0,14,Косметический
10550625.0,Новостройка,Красногвардейская,11.0,Московская Область,4.0,86.63,50.6,5.9,8.0,20,Косметический
5829332.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,42.32,28.0,6.1,16.0,20,Косметический
6452863.0,Новостройка,Красногвардейская,16.0,Московская Область,2.0,51.12,27.4,10.1,3.0,20,Косметический
5891281.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.39,30.0,10.4,5.0,17,Косметический
7500668.0,Новостройка,Котельники,8.0,Московская Область,2.0,61.18,23.3,11.7,9.0,17,Косметический
5744470.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.39,30.0,10.4,11.0,17,Косметический
5800418.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.39,30.0,10.4,15.0,17,Косметический
5937742.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.39,30.0,10.4,17.0,17,Косметический
5231748.0,Новостройка,Котельники,8.0,Московская Область,2.0,37.38,22.1,9.7,17.0,17,Косметический
5290500.0,Новостройка,Котельники,8.0,Московская Область,2.0,35.27,21.5,9.6,2.0,17,Косметический
7526246.0,Новостройка,Котельники,8.0,Московская Область,2.0,63.62,43.3,11.9,2.0,17,Косметический
5499264.0,Новостройка,Котельники,8.0,Московская Область,2.0,34.55,21.5,9.5,6.0,17,Косметический
5507007.0,Новостройка,Котельники,8.0,Московская Область,2.0,34.55,21.5,9.5,7.0,17,Косметический
5608174.0,Новостройка,Котельники,8.0,Московская Область,2.0,37.91,23.3,9.8,7.0,17,Косметический
5498014.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.95,22.1,9.4,11.0,17,Косметический
5413841.0,Новостройка,Котельники,8.0,Московская Область,2.0,34.3,22.1,9.5,11.0,17,Косметический
5114216.0,Новостройка,Котельники,8.0,Московская Область,0.0,28.61,20.4,9.0,15.0,17,Косметический
5704839.0,Новостройка,Котельники,8.0,Московская Область,2.0,37.37,24.8,9.7,4.0,17,Косметический
4329950.0,Новостройка,Котельники,8.0,Московская Область,0.0,24.38,13.9,8.7,10.0,17,Косметический
4406442.0,Новостройка,Котельники,8.0,Московская Область,0.0,24.38,13.9,8.7,11.0,17,Косметический
4920431.0,Новостройка,Котельники,8.0,Московская Область,0.0,28.61,20.4,9.0,14.0,17,Косметический
3701765.0,Новостройка,Котельники,8.0,Московская Область,0.0,23.9,14.3,8.6,6.0,17,Косметический
4077947.0,Новостройка,Котельники,8.0,Московская Область,0.0,26.11,16.7,8.8,8.0,17,Косметический
6036367.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.39,30.0,10.4,12.0,17,Косметический
5682118.0,Новостройка,Котельники,8.0,Московская Область,2.0,40.36,23.2,10.0,12.0,17,Косметический
3819868.0,Новостройка,Котельники,8.0,Московская Область,0.0,23.9,14.3,8.6,12.0,17,Косметический
6063070.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.39,30.0,10.4,14.0,17,Косметический
5041413.0,Новостройка,Котельники,8.0,Московская Область,0.0,29.55,19.8,9.1,7.0,17,Косметический
4410505.0,Новостройка,Котельники,8.0,Московская Область,0.0,23.68,15.7,8.6,9.0,17,Косметический
5062274.0,Новостройка,Котельники,8.0,Московская Область,0.0,29.55,19.8,9.1,9.0,17,Косметический
4435580.0,Новостройка,Котельники,8.0,Московская Область,0.0,23.68,15.7,8.6,12.0,17,Косметический
3223500.0,Новостройка,Котельники,8.0,Московская Область,0.0,21.49,12.3,8.4,5.0,17,Косметический
4814162.0,Новостройка,Котельники,8.0,Московская Область,2.0,34.85,22.2,9.5,6.0,17,Косметический
4788322.0,Новостройка,Котельники,8.0,Московская Область,2.0,34.55,21.5,9.5,6.0,17,Косметический
3496639.0,Новостройка,Котельники,8.0,Московская Область,0.0,21.49,12.3,8.4,7.0,17,Косметический
3489212.0,Новостройка,Котельники,8.0,Московская Область,0.0,21.37,12.2,8.4,8.0,17,Косметический
3511809.0,Новостройка,Котельники,8.0,Московская Область,0.0,21.49,12.3,8.4,9.0,17,Косметический
3497428.0,Новостройка,Котельники,8.0,Московская Область,0.0,21.37,12.2,8.4,9.0,17,Косметический
3496755.0,Новостройка,Котельники,8.0,Московская Область,0.0,21.37,12.2,8.4,9.0,17,Косметический
3474781.0,Новостройка,Котельники,8.0,Московская Область,0.0,21.19,12.3,8.4,9.0,17,Косметический
4417357.0,Новостройка,Котельники,8.0,Московская Область,0.0,26.09,16.0,8.8,6.0,17,Косметический
4566819.0,Новостройка,Котельники,8.0,Московская Область,0.0,25.79,15.6,8.8,9.0,17,Косметический
6777277.0,Новостройка,Котельники,8.0,Московская Область,2.0,52.85,27.9,11.0,3.0,17,Косметический
5268584.0,Новостройка,Котельники,8.0,Московская Область,2.0,36.19,21.8,9.6,4.0,17,Косметический
5433275.0,Новостройка,Котельники,8.0,Московская Область,2.0,37.88,20.5,9.8,4.0,17,Косметический
5281358.0,Новостройка,Котельники,8.0,Московская Область,2.0,36.19,21.8,9.6,5.0,17,Косметический
8903619.0,Новостройка,Котельники,8.0,Московская Область,3.0,67.96,34.4,12.3,7.0,17,Косметический
5396323.0,Новостройка,Котельники,8.0,Московская Область,2.0,36.19,21.8,9.6,7.0,17,Косметический
5402893.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.6,20.9,9.4,7.0,17,Косметический
5421718.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.6,20.9,9.4,9.0,17,Косметический
6698550.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.17,26.3,10.4,11.0,17,Косметический
7528400.0,Новостройка,Котельники,8.0,Московская Область,2.0,51.92,23.0,10.9,13.0,17,Косметический
7730577.0,Новостройка,Котельники,8.0,Московская Область,2.0,54.18,24.1,11.1,15.0,17,Косметический
7457557.0,Новостройка,Котельники,8.0,Московская Область,2.0,51.92,23.0,10.9,17.0,17,Косметический
7296779.0,Новостройка,Котельники,8.0,Московская Область,2.0,53.63,23.8,11.1,10.0,17,Косметический
5687876.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.88,21.4,9.4,14.0,17,Косметический
5549699.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.17,21.5,9.4,14.0,17,Косметический
5903742.0,Новостройка,Котельники,8.0,Московская Область,2.0,36.14,22.8,9.6,14.0,17,Косметический
5790378.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.88,21.4,9.4,16.0,17,Косметический
5653770.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.17,21.5,9.4,16.0,17,Косметический
6017131.0,Новостройка,Котельники,8.0,Московская Область,2.0,36.14,22.8,9.6,16.0,17,Косметический
5893821.0,Новостройка,Котельники,8.0,Московская Область,2.0,45.35,32.6,10.4,2.0,17,Косметический
6239293.0,Новостройка,Котельники,8.0,Московская Область,2.0,44.48,32.6,10.3,12.0,17,Косметический
5266670.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.85,21.2,9.4,12.0,17,Косметический
5282251.0,Новостройка,Котельники,8.0,Московская Область,2.0,34.47,21.6,9.5,12.0,17,Косметический
7206199.0,Новостройка,Котельники,8.0,Московская Область,2.0,53.62,23.8,11.1,14.0,17,Косметический
6699639.0,Новостройка,Котельники,8.0,Московская Область,2.0,54.66,23.8,11.2,15.0,17,Косметический
5506674.0,Новостройка,Котельники,8.0,Московская Область,2.0,34.89,21.2,9.5,16.0,17,Косметический
5376000.0,Новостройка,Котельники,8.0,Московская Область,2.0,33.6,20.9,9.4,5.0,17,Косметический
4459952.0,Новостройка,Котельники,8.0,Московская Область,0.0,24.83,14.9,8.7,11.0,17,Косметический
4493340.0,Новостройка,Котельники,8.0,Московская Область,0.0,24.83,14.9,8.7,15.0,17,Косметический
4198816.0,Новостройка,Котельники,8.0,Московская Область,0.0,23.8,14.1,8.6,12.0,17,Косметический
4173215.0,Новостройка,Котельники,8.0,Московская Область,0.0,23.58,14.1,8.6,12.0,17,Косметический
7316531.0,Новостройка,Котельники,8.0,Московская Область,2.0,52.71,23.8,11.0,5.0,17,Косметический
3605100.0,Новостройка,Котельники,8.0,Московская Область,0.0,18.3,9.4,8.2,14.0,17,Косметический
3897128.0,Новостройка,Котельники,8.0,Московская Область,0.0,20.12,11.5,8.3,16.0,17,Косметический
3771960.0,Новостройка,Котельники,8.0,Московская Область,0.0,18.49,9.3,8.2,16.0,17,Косметический
3624028.0,Новостройка,Котельники,8.0,Московская Область,0.0,18.3,9.4,8.2,16.0,17,Косметический
4034781.0,Новостройка,Котельники,8.0,Московская Область,0.0,24.93,14.1,8.7,17.0,17,Косметический
4103151.0,Новостройка,Котельники,8.0,Московская Область,0.0,25.77,13.1,8.8,17.0,17,Косметический
5020780.0,Новостройка,Жулебино,14.0,Московская Область,2.0,35.7,23.5,3.9,14.0,14,Косметический
5749571.0,Новостройка,Жулебино,13.0,Московская Область,1.0,36.58,12.0,14.6,4.0,14,Косметический
5720039.0,Новостройка,Жулебино,13.0,Московская Область,1.0,35.81,11.9,14.4,4.0,14,Косметический
4143004.0,Новостройка,Жулебино,13.0,Московская Область,0.0,23.89,15.5,8.6,4.0,14,Косметический
5663754.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,39.84,26.3,5.0,10.0,20,Косметический
5399000.0,Новостройка,Красногвардейская,11.0,Московская Область,2.0,39.0,21.9,9.9,10.0,20,Косметический
16695380.0,Новостройка,Каширская,4.0,Москва,3.0,65.42,44.0,6.0,5.0,10,Косметический
10000000.0,Новостройка,Кантемировская,5.0,Москва,1.0,46.0,19.0,11.0,2.0,14,Косметический
